Refinery configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Crude Throughput, bpd","Total Avoided CO2_Avg,kt/y","Avoidance Cost Ref, $/t","Avoidance Cost 0.5Ref, $/t","Avoidance Cost 1.5Ref, $/t"
Medium Conversion:  FCC (1),1,ADU/VDU,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,1181.197769,115.6126752,115.2367714,116.5397419
Medium Conversion:  FCC (1),1,CNR,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,177.5547517,145.5361237,145.0663795,146.6946228
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,151.2750882,139.0418306,138.56094,140.2278194
Medium Conversion:  FCC (1),1,Coker,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,343.8392151,131.5771437,131.1963659,132.516231
Medium Conversion:  FCC (1),1,Hydrotreater,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,1107.550577,116.2472142,115.9073347,117.0854366
Medium Conversion:  FCC (1),1,Steam Boiler,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,104.3475882,191.7377423,191.2980045,192.8222388
Medium Conversion:  FCC (1),1,SMR,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,304.7832123,132.92161,128.2579905,144.4231874
Medium Conversion:  FCC (1),1,Others,2035,PADD3,MEDIUM,LIGHT,SWEET,740758.6283,791.7395253,119.9350759,119.5938293,120.7766698
Medium Conversion: GO-HC (2),2,No Carbon Capture,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,311.3947923,162.8489093,162.4342627,163.871525
Medium Conversion: GO-HC (2),2,CNR,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,138.9596113,180.0491261,179.6806851,180.9577878
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,63.49661824,203.5890138,203.0821352,204.8390951
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,225.8592304,168.9235799,168.5224531,169.9128524
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,44.25372369,215.8970801,215.278285,217.4231738
Medium Conversion: GO-HC (2),2,SMR,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,488.3218307,124.743405,120.355215,135.5657089
Medium Conversion: GO-HC (2),2,Others,2035,PADD3,MEDIUM,LIGHT,SWEET,262644.5211,95.38325809,190.7192617,189.7976483,192.9921761
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,1126.151569,140.7564139,140.3082927,141.8615859
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,704.3716413,147.0876493,146.61175,148.2613284
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,587.2731284,104.3207437,103.9728146,105.1788182
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,238.1700491,169.2583937,168.7298573,170.5618883
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,1009.797637,142.0661401,141.6187401,143.1695331
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,189.5759882,179.1480281,178.7321749,180.1736196
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,479.0735941,128.4988594,123.7262672,140.269189
Medium Conversion: FCC & GO-HC (3),3,Others,2035,PADD3,MEDIUM,LIGHT,SWEET,855416.3319,69.92312301,228.7379811,228.0160047,230.5185441
Deep Conversion: FCC (4),4,No Carbon Capture,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,3294.971808,109.3101739,108.9198359,110.2728389
Deep Conversion: FCC (4),4,CNR,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,158.7300001,167.062106,166.5066401,168.4320149
Deep Conversion: FCC (4),4,FCC/RFCC,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,1995.55254,97.96976114,97.74073902,98.5345833
Deep Conversion: FCC (4),4,Coker,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,868.1307823,122.9566939,122.5410045,123.9818813
Deep Conversion: FCC (4),4,Hydrotreater,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,3200.627223,109.5115626,108.3550195,111.2295366
Deep Conversion: FCC (4),4,Steam Boiler,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,315.524373,170.7779188,170.2597605,172.0558184
Deep Conversion: FCC (4),4,SMR,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,1762.075808,112.6011144,106.4928038,127.6656382
Deep Conversion: FCC (4),4,Others,2035,PADD3,MEDIUM,LIGHT,SWEET,1846498.477,232.2835409,152.3348367,151.8245963,153.593209
Deep Conversion: GO-HC (5),5,No Carbon Capture,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,71.78452371,172.8910797,172.1824356,174.6387619
Deep Conversion: GO-HC (5),5,CNR,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,24.89390863,216.1086575,215.4831811,217.651229
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,26.5010757,213.1493758,212.053694,215.8515836
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,64.99231269,175.9182764,175.0970784,177.943543
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,8.157966509,330.7653996,328.552824,336.2221288
Deep Conversion: GO-HC (5),5,SMR,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,72.30008277,161.5518092,154.6910294,178.4720982
Deep Conversion: GO-HC (5),5,Others,2035,PADD3,MEDIUM,LIGHT,SWEET,54345.5305,57.25071809,180.7135765,178.568094,186.0048387
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,5957.773978,128.5538217,127.1928863,130.6132167
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,4980.715665,129.7621243,128.3894718,131.8175819
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,6396.729394,84.80663029,84.56990298,85.39045526
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,1366.770257,146.9580183,145.4142928,149.2491299
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,5698.028178,128.8281475,126.6597284,131.6750789
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,1209.620117,154.5777338,154.0329344,155.9213366
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,3001.82134,111.2513734,103.0883428,130.1305956
Deep Conversion: FCC & GO-HC (6),6,Others,2035,PADD3,MEDIUM,LIGHT,SWEET,4162740.167,922.5171473,156.5499411,156.0195616,157.8579809
Hydroskimming Configuration (0),0,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,251.7040582,165.4831809,165.075974,166.4874482
Hydroskimming Configuration (0),0,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,0,0,0,0
Hydroskimming Configuration (0),0,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,213.2631868,169.0047451,168.5099209,170.2250974
Hydroskimming Configuration (0),0,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,22.11866126,247.6363647,246.8063332,249.6834167
Hydroskimming Configuration (0),0,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,114.7962664,148.0560361,148.0560361,148.0560361
Hydroskimming Configuration (0),0,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,239307.2906,203.4140538,168.9340279,168.286012,170.5321869
Medium Conversion:  FCC (1),1,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,1291.102737,114.7535754,114.3866525,115.6584932
Medium Conversion:  FCC (1),1,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,12.1634237,350.3688691,349.3286621,352.934263
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,132.1666361,140.7347371,140.304177,141.7965989
Medium Conversion:  FCC (1),1,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,437.6725453,127.377232,126.9745237,128.3704051
Medium Conversion:  FCC (1),1,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,1292.002818,114.7702679,114.4379116,115.5899363
Medium Conversion:  FCC (1),1,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,80.32452577,198.8341325,198.3738159,199.969381
Medium Conversion:  FCC (1),1,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,460.1654897,125.7339811,120.8398776,137.803986
Medium Conversion:  FCC (1),1,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,825896.7423,852.9167865,119.0526221,118.735295,119.8352251
Medium Conversion: GO-HC (2),2,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,430.9221901,126.4825691,126.1614276,127.2745793
Medium Conversion: GO-HC (2),2,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,331.4262185,130.2744061,130.011719,130.9222538
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,193.0159298,139.4818288,139.1424871,140.3187247
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,391.8636734,127.9882645,127.6695763,128.7742242
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,39.22951854,220.2427049,219.4925153,222.0928481
Medium Conversion: GO-HC (2),2,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,80.44636779,162.7261258,155.4234783,180.7361639
Medium Conversion: GO-HC (2),2,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,253080.1119,91.8535108,157.7230299,156.9708955,159.5779695
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,1245.387216,138.0297409,137.5861736,139.1236816
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,823.8977806,143.0129395,142.6003694,144.0304339
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,821.9638533,99.57084051,99.24589878,100.3722229
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,646.7674487,146.5959326,146.12516,147.7569678
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,941.2529545,141.3909451,140.9886077,142.3832034
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,161.0767303,182.4317186,182.0076296,183.4776213
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,135.9310356,157.2977223,151.5032883,171.5881529
Medium Conversion: FCC & GO-HC (3),3,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,788583.7935,163.5495452,177.8087619,177.2680708,179.1422327
Deep Conversion: FCC (4),4,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,2935.568597,126.277732,125.8181543,127.4111581
Deep Conversion: FCC (4),4,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,1570.085731,132.4523967,132.0098061,133.5439288
Deep Conversion: FCC (4),4,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,2465.822911,90.49290202,90.26000988,91.06726855
Deep Conversion: FCC (4),4,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,1546.885566,132.6699061,132.228645,133.7581591
Deep Conversion: FCC (4),4,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,2424.040837,127.9368379,127.4892893,129.0405976
Deep Conversion: FCC (4),4,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,372.4277333,168.3086669,167.8765896,169.3742706
Deep Conversion: FCC (4),4,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,82.45265449,211.3693555,202.1886073,234.0112296
Deep Conversion: FCC (4),4,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,1790094.858,370.7209952,158.6436124,158.1644318,159.8253839
Deep Conversion: GO-HC (5),5,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,96.83448192,180.513982,179.8663344,182.1112326
Deep Conversion: GO-HC (5),5,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,56.37885433,194.428613,193.8681237,195.8109109
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,48.40314924,200.5030358,199.780533,202.284897
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,58.94857648,193.3766667,192.5149867,195.5017713
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,9.681131263,311.0637927,308.7251354,316.8314691
Deep Conversion: GO-HC (5),5,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,99.06914484,150.8225675,144.1895941,167.1810326
Deep Conversion: GO-HC (5),5,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,70157.32386,36.35491072,213.6399095,211.7327595,218.3433878
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,5874.264162,122.9182296,121.6132596,124.8869962
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,2859.378304,127.8606909,127.4124864,128.9660679
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,5315.826128,86.07670549,85.83932676,86.66213699
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,3163.062676,126.8721221,125.5369084,128.871722
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,4965.52313,123.860855,122.5716811,125.7966906
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,669.0354707,160.8217378,160.2356367,162.2672005
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,1822.72791,114.3883441,107.121928,132.3090271
Deep Conversion: FCC & GO-HC (6),6,Others,2050,PADD3,MEDIUM,HEAVY,SOUR,3502770.978,1051.655799,141.264308,140.816136,142.369605
Hydroskimming Configuration (0),0,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,249.7350601,166.7788535,166.3692642,167.7889965
Hydroskimming Configuration (0),0,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,165.2277732,175.493906,175.077554,176.5207276
Hydroskimming Configuration (0),0,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,282.5027882,164.9219138,164.4642037,166.0507341
Hydroskimming Configuration (0),0,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,43.04055692,216.9502036,216.295119,218.5657956
Hydroskimming Configuration (0),0,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,0,0,0,0
Hydroskimming Configuration (0),0,Others,2050,PADD3,MEDIUM,LIGHT,SWEET,239307.2888,15.69974519,311.0760177,309.9994209,313.7311576
Medium Conversion:  FCC (1),1,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,1423.566868,113.286068,112.923518,114.1802012
Medium Conversion:  FCC (1),1,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,0,0,0,0
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,326.9747965,122.5596464,122.1477484,123.5754832
Medium Conversion:  FCC (1),1,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,680.8243197,121.4686757,121.0821997,122.4218161
Medium Conversion:  FCC (1),1,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,1619.978364,112.1462823,111.8164812,112.9596492
Medium Conversion:  FCC (1),1,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,123.9692568,187.3903982,186.9576896,188.4575589
Medium Conversion:  FCC (1),1,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,538.2696771,125.055346,125.055346,125.055346
Medium Conversion:  FCC (1),1,Others,2050,PADD3,MEDIUM,LIGHT,SWEET,825896.7364,949.9330112,117.2629193,116.9259976,118.0938472
Medium Conversion: GO-HC (2),2,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,320.0967321,163.5707994,163.1547656,164.5968359
Medium Conversion: GO-HC (2),2,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,292.6868818,165.3959113,165.0550725,166.2364997
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,114.1742972,187.2731684,186.8066808,188.4236359
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,212.0609375,172.0882037,171.6756201,173.1057315
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,59.96801083,205.3612127,204.7602153,206.8434131
Medium Conversion: GO-HC (2),2,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,266.4050473,132.7088474,126.8356572,147.1935093
Medium Conversion: GO-HC (2),2,Others,2050,PADD3,MEDIUM,LIGHT,SWEET,253080.1101,98.88977631,192.5367623,191.6872472,194.6318655
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,1115.24946,143.3046804,142.8437609,144.4414157
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,926.7712373,145.6925925,145.2148488,146.8708203
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,861.9511631,98.75204647,98.39694679,99.62780541
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,345.936929,163.6221654,163.1146911,164.8737158
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,942.8410977,145.4113034,144.9920415,146.4453014
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,221.5514941,176.8515007,176.4447077,177.8547474
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,78.05331539,192.2242618,192.2242618,192.2242618
Medium Conversion: FCC & GO-HC (3),3,Others,2050,PADD3,MEDIUM,LIGHT,SWEET,788583.7878,114.1991262,203.3165305,202.6739787,204.9012138
Deep Conversion: FCC (4),4,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,2514.87341,136.5415576,136.0445708,137.7672436
Deep Conversion: FCC (4),4,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,2215.502492,137.8820609,137.4214141,139.0181235
Deep Conversion: FCC (4),4,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,2737.988867,88.24249274,88.03754174,88.74794989
Deep Conversion: FCC (4),4,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,863.214914,151.7458154,151.2208274,153.0405587
Deep Conversion: FCC (4),4,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,2381.46954,137.0819691,135.6125036,139.2827524
Deep Conversion: FCC (4),4,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,534.4241788,163.8332626,163.3478033,165.0305189
Deep Conversion: FCC (4),4,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,6.710630053,1479.327567,1426.960365,1608.477347
Deep Conversion: FCC (4),4,Others,2050,PADD3,MEDIUM,LIGHT,SWEET,1790094.845,195.1002294,204.2945495,203.6198201,205.9585904
Deep Conversion: GO-HC (5),5,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,82.95989082,187.9872499,187.3115761,189.6536195
Deep Conversion: GO-HC (5),5,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,76.87069581,190.1732152,189.6988519,191.3431061
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,20.75117965,252.1395996,251.0846695,254.7413043
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,77.42553103,190.2391641,189.455183,192.1726452
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,16.36404489,267.2231556,265.6691266,271.055755
Deep Conversion: GO-HC (5),5,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,50.71277232,172.9948351,165.0620285,192.5589931
Deep Conversion: GO-HC (5),5,Others,2050,PADD3,MEDIUM,LIGHT,SWEET,70157.32336,20.0968395,255.1005757,252.8530905,260.6434003
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,4837.678136,132.6816108,131.2712353,134.8097808
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,4539.509184,133.1387007,131.7179301,135.2718577
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,4224.500182,86.34890695,86.0949228,86.97529132
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,1480.218965,146.6774694,145.1120405,149.0175752
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,4098.145437,133.9009525,131.6248831,136.8828294
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,974.1861562,156.734785,156.1921756,158.0729866
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,PADD3,MEDIUM,LIGHT,SWEET,3502770.953,805.5116616,130.620308,122.4833078,150.6880551
